"Long","Lat","S_No_","USIN","State","District","Block_Mand","Village","CCE_Date","Target_Cro","QC_Status","Wet_Weight","Dry_Weight","Yield_kg_h","allahabad_10_oct_sm_30","allahabad_14_aug_sm_30","Allahabad_max_GS_30","Allahabad_max_VS_30","Allahabad_min_GS_30","Allahabad_min_VS_30","Allahabad_rf_GS_30","Allahabad_rf_VS_30","CCCI_Allahabad_30","CWSI_Allahabad_30","EVI_allahabad_20200930_30m","NDVI_allahabad_20200930_30m"
81.753707,25.273147,482,57031,"UTTAR PRADESH","Allahabad","Bara","Pandar","2020/11/20","Paddy - IR","Accepted",12.48,11.232,2246.4,0.342515647411346,0.306333035230637,33.6435661315918,33.8433380126953,19.4219741821289,25.7520294189453,0.126448005437851,329.289123535156,0.536084532737732,0.725239872932434,0.588601589202881,0.636014103889465
81.757721,25.275191,483,57029,"UTTAR PRADESH","Allahabad","Bara","Pandar","2020/11/20","Paddy - IR","Accepted",14,12.6,2520,0.353445738554001,0.343707978725433,33.6435661315918,33.8433380126953,19.4219741821289,25.7520294189453,0.126448005437851,329.289123535156,0.545707285404205,0.80054646730423,0.561544895172119,0.559059500694275
82.048625,24.961734,553,56853,"UTTAR PRADESH","Allahabad","Koraon","Khajuri Kalan","2020/11/17","Paddy - IR","Accepted",20.5,18.45,3690,0.340775668621063,0.34569925069809,33.1961975097656,33.9415435791016,19.4520606994629,25.759693145752,0.591616332530975,456.262664794922,0.487589687108994,0.604869544506073,0.778794407844543,0.704136252403259
82.120818,24.986372,554,56852,"UTTAR PRADESH","Allahabad","Koraon","Dhav","2020/11/17","Paddy - IR","Accepted",19.7,17.73,3546,0.342377245426178,0.341984033584595,33.0770874023438,33.973690032959,19.4502029418945,25.7653770446777,0.199361026287079,487.37451171875,0.524222850799561,0.62321662902832,0.493200421333313,0.472443252801895
81.98834,25.443821,556,56833,"UTTAR PRADESH","Allahabad","Phulpur","Bani","2020/11/18","Paddy - IR","Accepted",11.51,10.359,2071.8,0.342201769351959,0.349507093429565,33.2392997741699,34.0959243774414,19.4312267303467,25.822416305542,0.0415936931967735,282.807586669922,0.510455191135406,0.78871887922287,0.645518064498901,0.656213045120239
81.937664,25.279848,570,56782,"UTTAR PRADESH","Allahabad","Karchhana","karchhana","2020/11/17","Paddy - IR","Accepted",4.61,4.149,829.8,0.301524490118027,0.327788233757019,33.3520393371582,33.9844512939453,19.4336624145508,25.7893352508545,0.106658257544041,307.006683349609,0.514678061008453,0.741805911064148,0.6103755235672,0.610968291759491
81.93659,25.27319,586,56766,"UTTAR PRADESH","Allahabad","Karchhana","ledahiya sonai","2020/11/16","Paddy - IR","Accepted",10.47,9.423,1884.6,0.34333336353302,0.238193958997726,33.3520393371582,33.9844512939453,19.4336624145508,25.7893352508545,0.106658257544041,307.006683349609,0.498233675956726,0.749048352241516,0.639426231384277,0.635271608829498
81.779867,25.275169,587,56764,"UTTAR PRADESH","Allahabad","Bara","Mauharia","2020/11/17","Paddy - IR","Accepted",20.73,18.657,3731.4,0.351426959037781,0.341319173574448,33.6111717224121,33.859016418457,19.4232730865479,25.7561740875244,0.127839997410774,327.111236572266,0.515748560428619,0.732842743396759,0.724445641040802,0.707793951034546
81.935815,25.277575,588,56763,"UTTAR PRADESH","Allahabad","Karchhana","ahiran basti","2020/11/17","Paddy - IR","Accepted",5.5,4.95,990,0.331418931484222,0.348785161972046,33.3520393371582,33.9844512939453,19.4336624145508,25.7893352508545,0.106658257544041,307.006683349609,0.515259623527527,0.738983273506165,0.64956659078598,0.603443920612335
81.94169,25.277623,589,56762,"UTTAR PRADESH","Allahabad","Karchhana","kalwarpur","2020/11/16","Paddy - IR","Accepted",11.69,10.521,2104.2,0.346177875995636,0.32833194732666,33.3358459472656,33.9922904968262,19.4343109130859,25.7914085388184,0.101967968046665,305.470825195312,0.505617797374725,0.719675421714783,0.622548997402191,0.624891459941864
81.78596,25.269108,590,56760,"UTTAR PRADESH","Allahabad","Bara","Tikari Taluka Kanjasa","2020/11/17","Paddy - IR","Accepted",17.39,15.651,3130.2,0.341537058353424,0.331264346837997,33.6032333374023,33.8624610900879,19.4297676086426,25.7616081237793,0.135209605097771,325.298919677734,0.479461580514908,0.746120870113373,0.646936774253845,0.675594329833984
81.947799,25.285262,591,56757,"UTTAR PRADESH","Allahabad","Karchhana","Karchana","2020/11/17","Paddy - IR","Accepted",11.52,10.368,2073.6,0.347391784191132,0.351942270994186,33.3326988220215,33.9965705871582,19.4328746795654,25.791805267334,0.0975957661867142,304.629699707031,0.504423439502716,0.701239407062531,0.646873235702515,0.6307692527771
81.950783,25.287198,592,56755,"UTTAR PRADESH","Allahabad","Karchhana","Bharaha","2020/11/16","Paddy - IR","Accepted",7.18,6.462,1292.4,0.336719334125519,0.343222588300705,33.316822052002,34.0044059753418,19.4337997436523,25.7941131591797,0.0930922999978065,302.947204589844,0.512627243995667,0.703727126121521,0.64093142747879,0.620689630508423
81.948064,25.289582,593,56753,"UTTAR PRADESH","Allahabad","Karchhana","Basariya","2020/11/17","Paddy - IR","Accepted",10.47,9.423,1884.6,0.332246065139771,0.353761970996857,33.3326988220215,33.9965705871582,19.4328746795654,25.791805267334,0.0975957661867142,304.629699707031,0.507091164588928,0.737756729125977,0.689046919345856,0.623752474784851
81.934235,25.297557,594,56747,"UTTAR PRADESH","Allahabad","Karchhana","chaneeni","2020/11/16","Paddy - IR","Accepted",4.745,4.2705,854.1,0.341615736484528,0.333433389663696,33.3451118469238,33.9930267333984,19.4302368164062,25.7896595001221,0.0975401923060417,305.617767333984,0.501768529415131,0.760686993598938,0.561380982398987,0.580617249011993
81.926542,25.304765,595,56746,"UTTAR PRADESH","Allahabad","Karchhana","Harduwa","2020/11/17","Paddy - IR","Accepted",5.08,4.572,914.4,0.349044173955917,0.331979423761368,33.3568840026855,33.9894981384277,19.4270496368408,25.7870445251465,0.0971109643578529,306.899139404297,0.503167331218719,0.772799253463745,0.675608158111572,0.667856156826019
81.92186,25.306165,596,56744,"UTTAR PRADESH","Allahabad","Karchhana","Harduwa","2020/11/16","Paddy - IR","Accepted",14.37,12.933,2586.6,0.312791734933853,0.328282982110977,33.3568840026855,33.9894981384277,19.4270496368408,25.7870445251465,0.0971109643578529,306.899139404297,0.505797445774078,0.738525450229645,0.536838531494141,0.592859387397766
81.836196,25.268206,597,56743,"UTTAR PRADESH","Allahabad","Karchhana","Bari Bajahiya","2020/11/17","Paddy - IR","Accepted",24.4,21.96,4392,0.344975620508194,0.33916774392128,33.5206565856934,33.9016952514648,19.4316368103027,25.7707958221436,0.138137608766556,320.153015136719,0.516521990299225,0.712154567241669,0.629415571689606,0.660134732723236
81.924034,25.30302,598,56742,"UTTAR PRADESH","Allahabad","Karchhana","Mungari","2020/11/17","Paddy - IR","Accepted",10.33,9.297,1859.4,0.271412640810013,0.34500440955162,33.3568840026855,33.9894981384277,19.4270496368408,25.7870445251465,0.0971109643578529,306.899139404297,0.507600128650665,0.756059587001801,0.661545276641846,0.675889313220978
81.876622,25.353778,602,56730,"UTTAR PRADESH","Allahabad","Karchhana","Bharauha","2020/11/16","Paddy - IR","Accepted",7.015,6.3135,1262.7,0.314386516809464,0.332010567188263,33.4061622619629,33.9720687866211,19.4028415679932,25.7669200897217,0.0893600061535835,317.705963134766,0.513595461845398,0.757623493671417,0.487818568944931,0.539416491985321
82.026592,25.577208,603,56729,"UTTAR PRADESH","Allahabad","Phulpur","Patulki","2020/11/16","Paddy - IR","Accepted",11.88,10.692,2138.4,0.334375470876694,0.324065268039703,33.1885566711426,34.1816711425781,19.4625473022461,25.8762664794922,0.037231158465147,259.600524902344,0.509816467761993,0.731873035430908,0.564098060131073,0.594719052314758
82.031283,25.575784,604,56728,"UTTAR PRADESH","Allahabad","Phulpur","Patulki","2020/11/16","Paddy - IR","Accepted",18.15,16.335,3267,0.3465835750103,0.306211620569229,33.1819458007812,34.1892929077148,19.4714641571045,25.8853855133057,0.0386310368776321,254.839752197266,0.518708109855652,0.733611702919006,0.651471316814423,0.635508835315704
82.034498,25.577739,605,56727,"UTTAR PRADESH","Allahabad","Phulpur","Patulki","2020/11/16","Paddy - IR","Accepted",20.39,18.351,3670.2,0.286142647266388,0.344467580318451,33.1819458007812,34.1892929077148,19.4714641571045,25.8853855133057,0.0386310368776321,254.839752197266,0.495103299617767,0.730107367038727,0.580246150493622,0.614643573760986
82.037512,25.575459,606,56726,"UTTAR PRADESH","Allahabad","Phulpur","Patulki","2020/11/16","Paddy - IR","Accepted",20.88,18.792,3758.4,0.341261714696884,0.309031307697296,33.1819458007812,34.1892929077148,19.4714641571045,25.8853855133057,0.0386310368776321,254.839752197266,0.512847542762756,0.72379207611084,0.517314732074738,0.574367642402649
82.04099,25.576802,607,56725,"UTTAR PRADESH","Allahabad","Phulpur","Udaepur","2020/11/16","Paddy - IR","Accepted",17.94,16.146,3229.2,0.328350305557251,0.333712130784988,33.1753311157227,34.1969146728516,19.4803810119629,25.8945064544678,0.040030911564827,250.078979492188,0.503633797168732,0.720257639884949,0.541093349456787,0.595497965812683
82.046377,25.57797,608,56724,"UTTAR PRADESH","Allahabad","Phulpur","Udaepur","2020/11/16","Paddy - IR","Accepted",17.88,16.092,3218.4,0.236195936799049,0.333816528320312,33.1753311157227,34.1969146728516,19.4803810119629,25.8945064544678,0.040030911564827,250.078979492188,0.507410168647766,0.732523322105408,0.492002665996552,0.574982225894928
82.05074,25.582391,609,56723,"UTTAR PRADESH","Allahabad","Phulpur","Udaepur","2020/11/16","Paddy - IR","Accepted",13.6,12.24,2448,0.295882612466812,0.338237434625626,33.1690864562988,34.2087326049805,19.4908924102783,25.9066066741943,0.0421421378850937,244.38249206543,0.509568929672241,0.73022073507309,0.50931715965271,0.602252721786499
82.054887,25.584819,610,56722,"UTTAR PRADESH","Allahabad","Phulpur","Makhdoompur","2020/11/16","Paddy - IR","Accepted",15.91,14.319,2863.8,0.34630486369133,0.337333917617798,33.1690864562988,34.2087326049805,19.4908924102783,25.9066066741943,0.0421421378850937,244.38249206543,0.494911789894104,0.755838334560394,0.554861724376678,0.626174509525299
82.065401,25.56809,611,56720,"UTTAR PRADESH","Allahabad","Phulpur","shevkhan pur","2020/11/16","Paddy - IR","Accepted",9.325,8.3925,1678.5,0.31810662150383,0.325639218091965,33.1614151000977,34.2079620361328,19.4963436126709,25.9095287322998,0.0419082194566727,241.581039428711,0.552033245563507,0.736749470233917,0.713698327541351,0.6727574467659
82.073875,25.550386,612,56719,"UTTAR PRADESH","Allahabad","Phulpur","Sarai Lili Urf Khojapur","2020/11/16","Paddy - IR","Accepted",14.79,13.311,2662.2,0.328631490468979,0.326087236404419,33.1534767150879,34.2114028930664,19.5028381347656,25.9149627685547,0.0419634580612183,238.019714355469,0.506625056266785,0.755110561847687,0.593609988689423,0.59753954410553
82.074184,25.545305,613,56718,"UTTAR PRADESH","Allahabad","Phulpur","khojapur","2020/11/16","Paddy - IR","Accepted",12.85,11.565,2313,0.351543992757797,0.346587479114532,33.1524696350098,34.207218170166,19.5006923675537,25.9115123748779,0.0408299192786217,239.131240844727,0.539767026901245,0.719536900520325,0.611027479171753,0.61194896697998
81.872855,25.352416,614,56717,"UTTAR PRADESH","Allahabad","Karchhana","chandupur","2020/11/17","Paddy - IR","Accepted",4.92,4.428,885.6,0.286307543516159,0.300100564956665,33.4061622619629,33.9720687866211,19.4028415679932,25.7669200897217,0.0893600061535835,317.705963134766,0.460243970155716,0.746751487255096,0.512843132019043,0.581860601902008
81.801891,25.708144,626,56675,"UTTAR PRADESH","Allahabad","Soraon","singhan","2020/11/16","Paddy - IR","Accepted",5.965,5.3685,1073.7,0.163782298564911,0.318963527679443,33.2350311279297,34.0709991455078,19.1975555419922,25.6380481719971,0.0148754436522722,344.081146240234,0.508633375167847,0.813153266906738,0.563661277294159,0.628694772720337
81.794731,25.691933,627,56674,"UTTAR PRADESH","Allahabad","Soraon","subedar ka purwa","2020/11/16","Paddy - IR","Accepted",8.47,7.623,1524.6,0.329256594181061,0.290896892547607,33.2454299926758,34.05908203125,19.1906280517578,25.6290016174316,0.0178587753325701,333.621124267578,0.513979315757751,0.773261904716492,0.574033379554749,0.64411860704422
81.793399,25.66533,628,56673,"UTTAR PRADESH","Allahabad","Soraon","jeetpur","2020/11/16","Paddy - IR","Accepted",10.08,9.072,1814.4,0.308424353599548,0.344048202037811,33.2692413330078,34.0459136962891,19.2073383331299,25.6383819580078,0.0207459703087807,313.536499023438,0.50676965713501,0.792082488536835,0.675299346446991,0.676429569721222
81.813731,25.602804,629,56671,"UTTAR PRADESH","Allahabad","Soraon","girdharpur","2020/11/16","Paddy - IR","Accepted",7.08,6.372,1274.4,0.154708668589592,0.321993410587311,33.305549621582,34.0347671508789,19.2602443695068,25.6767902374268,0.0225289352238178,300.994598388672,0.490837007761002,0.750866234302521,0.620707273483276,0.643046140670776
81.832906,25.589346,630,56670,"UTTAR PRADESH","Allahabad","Soraon","sivghar","2020/11/16","Paddy - IR","Accepted",2.14,1.926,385.2,0.338789790868759,0.328137874603271,33.307559967041,34.0412445068359,19.2886657714844,25.7008113861084,0.0219904761761427,312.79296875,0.490382701158524,0.830904603004456,0.552562177181244,0.587585806846619
81.85028,25.566606,631,56669,"UTTAR PRADESH","Allahabad","Soraon","khushiyan ka Purva","2020/11/16","Paddy - IR","Accepted",2.245,2.0205,404.1,0.341096490621567,0.343512684106827,33.3070106506348,34.047779083252,19.314884185791,25.7229557037354,0.0229801889508963,322.152069091797,0.458654910326004,0.815035700798035,0.610108494758606,0.603559851646423
82.044308,25.561107,632,56668,"UTTAR PRADESH","Allahabad","Phulpur","Tisaura","2020/11/16","Paddy - IR","Accepted",16.97,15.273,3054.6,0.334233611822128,0.324437290430069,33.1752815246582,34.1927070617676,19.479061126709,25.8917598724365,0.0395306572318077,250.926773071289,0.533482253551483,0.759027719497681,0.532816469669342,0.581502139568329
81.797175,25.69454,633,56667,"UTTAR PRADESH","Allahabad","Soraon","kathara","2020/11/16","Paddy - IR","Accepted",11.66,10.494,2098.8,0.35064709186554,0.320814698934555,33.2454299926758,34.05908203125,19.1906280517578,25.6290016174316,0.0178587753325701,333.621124267578,0.516653954982758,0.777266323566437,0.554148733615875,0.64057183265686
81.789405,25.670568,634,56666,"UTTAR PRADESH","Allahabad","Soraon","newada","2020/11/16","Paddy - IR","Accepted",5.08,4.572,914.4,0.303768306970596,0.3360795378685,33.2647247314453,34.0427551269531,19.1900959014893,25.6237869262695,0.0221624802798033,315.652130126953,0.49952906370163,0.774773299694061,0.613237977027893,0.66497141122818
81.788852,25.626278,635,56665,"UTTAR PRADESH","Allahabad","Soraon","Sultanpur","2020/11/16","Paddy - IR","Accepted",7.565,6.8085,1361.7,0.346971958875656,0.31242173910141,33.3060035705566,34.0207672119141,19.2193241119385,25.6405944824219,0.02757110260427,280.820861816406,0.486455261707306,0.797084450721741,0.324049144983292,0.380575776100159
81.794748,25.62588,636,56661,"UTTAR PRADESH","Allahabad","Soraon","virsinghpur","2020/11/16","Paddy - IR","Accepted",10.49,9.441,1888.2,0.342163592576981,0.207920521497726,33.3009872436523,34.0283508300781,19.2296180725098,25.6508884429932,0.0245955660939217,286.756988525391,0.548306047916412,0.806023955345154,0.568524122238159,0.619829475879669
81.828493,25.584872,637,56650,"UTTAR PRADESH","Allahabad","Soraon","purana shivghar","2020/11/16","Paddy - IR","Accepted",11.15,10.035,2007,0.281464993953705,0.290211498737335,33.3138542175293,34.0336303710938,19.2794742584229,25.6914577484131,0.0242019277065992,308.076477050781,0.490932106971741,0.801169991493225,0.69475519657135,0.689225792884827
81.839788,25.685246,643,56623,"UTTAR PRADESH","Allahabad","Soraon","Harakhpur","2020/11/10","Paddy - IR","Accepted",5.09,4.581,916.2,0.275811731815338,0.331454157829285,33.240966796875,34.0848541259766,19.2439880371094,25.6789417266846,0.00978283956646919,344.157775878906,0.462987214326859,0.798722624778748,0.539583206176758,0.610962569713593
82.298084,25.428452,668,56525,"UTTAR PRADESH","Allahabad","Handia","Khojhva","2020/11/14","Paddy - IR","Accepted",11.83,10.647,2129.4,0.346014529466629,0.290514260530472,32.8894920349121,34.3270530700684,19.5801639556885,25.9932193756104,0.097434863448143,284.374176025391,0.509850263595581,0.686224341392517,0.609099090099335,0.659643411636353
82.112734,24.982759,707,56425,"UTTAR PRADESH","Allahabad","Koraon","Barvari Kalan","2020/11/13","Paddy - IR","Accepted",22.37,20.133,4026.6,0.353070795536041,0.297555983066559,33.0917778015137,33.9707107543945,19.4503078460693,25.7650661468506,0.240596190094948,481.430328369141,0.500759959220886,0.642693102359772,0.499231964349747,0.592062473297119
82.199545,25.365532,725,56384,"UTTAR PRADESH","Allahabad","Handia","Chak Abdula","2020/11/13","Paddy - IR","Accepted",19.38,17.442,3488.4,0.350101917982101,0.351428151130676,32.9745025634766,34.2251663208008,19.4996185302734,25.8996448516846,0.0522620677947998,262.225311279297,0.514825105667114,0.709655463695526,0.648914635181427,0.671257495880127
82.15471,25.384985,844,56042,"UTTAR PRADESH","Allahabad","saidabad","sujoola","2020/11/11","Paddy - IR","Accepted",7.27,6.543,1308.6,0.3373644053936,0.316185921430588,33.034912109375,34.2023239135742,19.4958019256592,25.8935585021973,0.0267089139670134,248.878128051758,0.531529724597931,0.707692205905914,0.523826539516449,0.603702425956726
82.155625,25.385866,847,56038,"UTTAR PRADESH","Allahabad","Handia","mardapur","2020/11/11","Paddy - IR","Accepted",10.58,9.522,1904.4,0.292042553424835,0.344811886548996,33.034912109375,34.2023239135742,19.4958019256592,25.8935585021973,0.0267089139670134,248.878128051758,0.50418347120285,0.699544131755829,0.542718946933746,0.607620298862457
82.081431,25.474521,857,56024,"UTTAR PRADESH","Allahabad","Handia","jalalpur","2020/11/11","Paddy - IR","Accepted",16.01,14.409,2881.8,0.342403650283813,0.349175751209259,33.1356201171875,34.1856117248535,19.4918308258057,25.8941307067871,0.032184075564146,243.030364990234,0.505093336105347,0.726996123790741,0.696134090423584,0.652724981307983
82.07193,25.475698,859,56019,"UTTAR PRADESH","Allahabad","Handia","saura","2020/11/11","Paddy - IR","Accepted",14.76,13.284,2656.8,0.337674677371979,0.326380133628845,33.1454277038574,34.1779174804688,19.4856700897217,25.8873596191406,0.0328951440751553,246.912002563477,0.530137777328491,0.716677367687225,0.693675577640533,0.679912328720093
82.02938,25.48843,870,56001,"UTTAR PRADESH","Allahabad","Phulpur","bagai kla","2020/11/11","Paddy - IR","Accepted",7.47,6.723,1344.6,0.337840408086777,0.337452471256256,33.1938743591309,34.1436729431152,19.4556350708008,25.8557834625244,0.0365285538136959,265.648193359375,0.513028621673584,0.719431042671204,0.653710246086121,0.648388922214508
81.851012,25.685177,934,55882,"UTTAR PRADESH","Allahabad","Soraon","Mahraunda","2020/11/10","Paddy - IR","Accepted",28.47,25.623,5124.6,0.346941977739334,0.336403101682663,33.2347640991211,34.0999336242676,19.2678833007812,25.7023487091064,0.0052636731415987,352.773529052734,0.4521264731884,0.780373215675354,0.625499606132507,0.658551275730133
82.055908,25.588762,952,55850,"UTTAR PRADESH","Allahabad","Phulpur","Makhdoompur","2020/11/10","Paddy - IR","Accepted",8.74,7.866,1573.2,0.348751783370972,0.352485358715057,33.1690864562988,34.2087326049805,19.4908924102783,25.9066066741943,0.0421421378850937,244.38249206543,0.501748204231262,0.790481209754944,0.524076163768768,0.563855409622192
